% Slashdot_small
% out_node	in_node	sign
528	4148	1.0
528	58	1.0
528	4155	1.0
528	4156	1.0
528	4157	1.0
528	4158	1.0
528	4159	1.0
528	4160	1.0
528	4161	1.0
528	4162	1.0
528	4163	1.0
528	4164	1.0
528	4165	1.0
528	4166	1.0
528	2375	1.0
528	4168	1.0
528	4169	1.0
528	4170	1.0
528	4171	1.0
528	4172	1.0
528	4173	1.0
528	4174	1.0
528	4175	1.0
528	80	1.0
528	4177	1.0
528	4178	1.0
528	4179	1.0
528	4180	1.0
528	3982	1.0
528	4182	1.0
528	4153	1.0
528	4184	1.0
528	4185	1.0
528	4186	1.0
528	4187	1.0
528	4188	1.0
528	4154	1.0
528	4190	1.0
528	4191	1.0
528	1120	1.0
528	4193	1.0
528	4194	1.0
528	4195	1.0
528	4196	1.0
528	4197	1.0
528	4198	1.0
528	4199	1.0
528	4200	1.0
528	4201	1.0
528	4202	1.0
528	4203	1.0
528	4204	1.0
528	4205	1.0
528	4189	1.0
528	4207	1.0
528	4208	1.0
528	4209	1.0
528	626	1.0
528	4211	1.0
528	884	1.0
528	3701	1.0
528	4214	1.0
528	4215	1.0
528	4216	1.0
528	4217	1.0
528	4218	1.0
528	4219	1.0
528	4220	1.0
528	4221	1.0
528	4222	1.0
528	3455	1.0
528	2944	1.0
528	4225	1.0
528	4226	1.0
528	4227	1.0
528	4228	1.0
528	4229	-1.0
528	134	1.0
528	649	1.0
528	4224	1.0
528	2446	1.0
528	2452	1.0
528	4206	1.0
528	2455	1.0
528	3230	1.0
528	672	1.0
528	2800	1.0
528	4123	1.0
528	4192	1.0
528	4167	1.0
528	172	1.0
528	4210	1.0
528	4212	1.0
528	699	1.0
528	190	1.0
528	191	1.0
528	193	1.0
528	196	1.0
528	2249	1.0
528	3020	1.0
528	718	1.0
528	723	1.0
528	2517	1.0
528	3799	1.0
528	4132	1.0
528	4213	1.0
528	733	1.0
528	1504	1.0
528	4176	1.0
528	1002	1.0
528	751	1.0
528	752	1.0
528	754	1.0
528	755	1.0
528	1274	1.0
528	4223	1.0
528	4181	1.0
529	651	1.0
529	23550	1.0
529	191	1.0
530	10240	1.0
530	1030	1.0
530	7176	1.0
530	16	1.0
530	5138	1.0
530	5144	1.0
530	1370	1.0
530	22558	1.0
530	29731	1.0
530	9252	1.0
530	10246	1.0
530	1062	1.0
530	1514	1.0
530	9264	1.0
530	6201	1.0
530	5179	1.0
530	1087	1.0
530	16451	1.0
530	20556	1.0
530	2914	1.0
530	79	1.0
530	3768	1.0
530	87	1.0
530	88	1.0
530	15449	1.0
530	92	1.0
530	2234	1.0
530	1118	1.0
530	96	1.0
530	18529	1.0
530	10338	1.0
530	6245	1.0
530	4199	1.0
530	6248	1.0
530	107	1.0
530	25710	1.0
530	1136	1.0
530	1140	1.0
530	1152	1.0
530	3264	1.0
530	2582	1.0
530	20617	1.0
530	4241	1.0
530	9363	1.0
530	17557	1.0
530	7320	1.0
530	21659	1.0
530	1183	1.0
530	5281	1.0
530	19620	1.0
530	168	1.0
530	175	1.0
530	176	1.0
530	1201	1.0
530	182	1.0
530	11450	1.0
530	1213	1.0
530	5312	1.0
530	194	1.0
530	2245	1.0
530	6342	1.0
530	11809	1.0
530	1233	1.0
530	4307	1.0
530	1239	1.0
530	1240	1.0
530	15396	1.0
530	12325	1.0
530	1574	1.0
530	6374	1.0
530	10449	1.0
530	2280	1.0
530	6377	1.0
530	234	1.0
530	25838	1.0
530	1264	1.0
530	245	1.0
530	1276	1.0
530	256	1.0
530	1282	1.0
530	5676	1.0
530	5386	1.0
530	269	1.0
530	1297	1.0
530	1300	1.0
530	13592	1.0
530	5401	1.0
530	4382	1.0
530	14627	1.0
530	12581	1.0
530	8491	1.0
530	1324	1.0
530	1928	1.0
530	9523	1.0
530	1332	1.0
530	1334	1.0
530	5431	1.0
530	4410	1.0
530	2364	1.0
530	28989	1.0
530	24894	1.0
530	10559	1.0
530	321	1.0
530	11587	1.0
530	18758	1.0
530	1353	1.0
530	8525	1.0
530	336	1.0
530	1364	1.0
530	1368	1.0
530	22873	1.0
530	6490	1.0
530	11611	1.0
530	7517	1.0
530	14565	1.0
530	22883	1.0
530	1382	1.0
530	4458	1.0
530	1389	1.0
530	1394	1.0
530	1396	1.0
530	13688	1.0
530	13689	1.0
530	1403	1.0
530	1406	1.0
530	9526	1.0
530	8583	1.0
530	2797	1.0
530	661	1.0
530	4500	1.0
530	29082	1.0
530	1439	1.0
530	29088	1.0
530	4513	1.0
530	8621	1.0
530	4530	1.0
530	25012	1.0
530	17846	1.0
530	23992	1.0
530	1951	1.0
530	22972	1.0
530	32189	1.0
530	32190	1.0
530	32191	1.0
530	32192	1.0
530	32193	1.0
530	32194	1.0
530	32195	1.0
530	32196	1.0
530	32197	1.0
530	32198	1.0
530	32199	1.0
530	32200	1.0
530	32201	1.0
530	2506	1.0
530	3531	1.0
530	32204	1.0
530	32205	1.0
530	32206	1.0
530	32207	1.0
530	32208	1.0
530	32209	1.0
530	32210	1.0
530	4003	1.0
530	32212	1.0
530	26069	1.0
530	32214	1.0
530	32215	1.0
530	3544	1.0
530	32217	1.0
530	32218	1.0
530	32219	1.0
530	32220	1.0
530	7645	1.0
530	478	1.0
530	4575	1.0
530	10720	1.0
530	19937	1.0
530	483	1.0
530	12775	1.0
530	17896	1.0
530	14588	1.0
530	17898	1.0
530	13806	1.0
530	3051	1.0
530	1522	1.0
530	6646	1.0
530	10587	1.0
530	508	1.0
530	2558	1.0
530	513	1.0
530	1544	1.0
530	3594	1.0
530	1111	1.0
530	1553	1.0
530	1558	1.0
530	2583	1.0
530	7704	1.0
530	1562	1.0
530	539	1.0
530	3613	1.0
530	3614	1.0
530	1569	1.0
530	546	1.0
530	6691	1.0
530	2439	1.0
530	5201	1.0
530	551	1.0
530	552	1.0
530	555	1.0
530	24108	1.0
530	1582	1.0
530	21597	1.0
530	9780	1.0
530	12894	1.0
530	3639	1.0
530	10811	1.0
530	1596	1.0
530	266	1.0
530	8766	1.0
530	1602	1.0
530	2633	1.0
530	9804	1.0
530	7757	1.0
530	11860	1.0
530	23125	1.0
530	1622	1.0
530	14935	1.0
530	10846	1.0
530	101	1.0
530	1635	-1.0
530	3687	1.0
530	1468	1.0
530	10855	1.0
530	1649	1.0
530	2676	1.0
530	629	1.0
530	11897	1.0
530	4543	1.0
530	1669	1.0
530	9865	1.0
530	11916	1.0
530	2498	1.0
530	17038	1.0
530	3728	1.0
530	26258	1.0
530	4755	1.0
530	1134	1.0
530	662	1.0
530	668	1.0
530	112	1.0
530	1701	1.0
530	3750	1.0
530	6827	1.0
530	32211	1.0
530	1712	1.0
530	23220	1.0
530	14110	1.0
530	15031	1.0
530	1720	1.0
530	1723	1.0
530	9916	1.0
530	32202	1.0
530	6850	1.0
530	32203	1.0
530	6853	1.0
530	4816	1.0
530	1747	1.0
530	9941	1.0
530	1763	1.0
530	13032	1.0
530	32213	1.0
530	10987	1.0
530	2796	1.0
530	13037	1.0
530	2515	1.0
530	1423	1.0
530	28412	1.0
530	9685	1.0
530	1792	1.0
530	2819	1.0
530	4908	1.0
530	32216	1.0
530	1813	1.0
530	2839	1.0
530	4891	1.0
530	24348	1.0
530	6942	1.0
530	801	1.0
530	1829	1.0
530	19240	1.0
530	6955	1.0
530	1836	1.0
530	9006	1.0
530	32221	1.0
530	32222	1.0
530	32223	1.0
530	32224	1.0
530	30530	1.0
530	2358	1.0
530	838	1.0
530	2888	1.0
530	22156	1.0
530	995	1.0
530	11918	1.0
530	17243	1.0
530	4956	1.0
530	24208	1.0
530	29538	1.0
530	2916	1.0
530	4965	1.0
530	871	1.0
530	4968	1.0
530	874	1.0
530	876	1.0
530	8045	1.0
530	2930	1.0
530	1342	1.0
530	998	1.0
530	490	1.0
530	1173	1.0
530	1923	1.0
530	6031	1.0
530	14216	1.0
530	905	1.0
530	907	1.0
530	911	1.0
530	6034	1.0
530	12817	1.0
530	3054	1.0
530	1942	1.0
530	923	1.0
530	12191	1.0
530	928	1.0
530	12195	1.0
530	937	1.0
530	938	1.0
530	30637	1.0
530	2991	1.0
530	4016	1.0
530	20403	1.0
530	949	1.0
530	10168	1.0
530	5049	1.0
530	10173	1.0
530	5056	1.0
530	10183	1.0
530	7112	1.0
530	22473	1.0
530	12235	1.0
530	973	1.0
530	15317	1.0
530	5081	1.0
530	4061	1.0
530	5088	1.0
530	11600	1.0
530	17379	1.0
530	5094	1.0
530	2023	1.0
530	1000	1.0
530	5099	1.0
530	9196	1.0
530	1006	1.0
530	14320	1.0
530	25873	1.0
530	17403	1.0
531	1	-1.0
531	3586	-1.0
531	10755	-1.0
531	6660	-1.0
531	5638	1.0
531	2049	-1.0
531	1032	-1.0
531	3927	1.0
531	18178	-1.0
531	15374	1.0
531	7695	-1.0
531	6162	-1.0
531	24	1.0
531	10244	-1.0
531	17435	-1.0
531	9246	1.0
531	12465	-1.0
531	4136	-1.0
531	2089	-1.0
531	20522	-1.0
531	10796	-1.0
531	8239	-1.0
531	6664	1.0
531	10802	-1.0
531	32241	-1.0
531	2654	1.0
531	3640	-1.0
531	2621	1.0
531	62	-1.0
531	2624	-1.0
531	2798	-1.0
531	4675	-1.0
531	70	-1.0
531	15431	1.0
531	7756	1.0
531	17998	1.0
531	1103	-1.0
531	1105	-1.0
531	2133	-1.0
531	5209	1.0
531	94	-1.0
531	2658	-1.0
531	99	1.0
531	13930	-1.0
531	619	-1.0
531	15469	1.0
531	12910	-1.0
531	1136	-1.0
531	27763	-1.0
531	18036	-1.0
531	1143	-1.0
531	11384	-1.0
531	2170	-1.0
531	636	1.0
531	2173	1.0
531	10367	-1.0
531	3719	-1.0
531	8841	-1.0
531	11922	-1.0
531	660	-1.0
531	11415	-1.0
531	17567	-1.0
531	672	-1.0
531	5870	-1.0
531	1189	-1.0
531	10921	-1.0
531	28330	1.0
531	10411	-1.0
531	20653	-1.0
531	5297	-1.0
531	6834	-1.0
531	27507	-1.0
531	8377	-1.0
531	1210	-1.0
531	13499	-1.0
531	14533	-1.0
531	18119	1.0
531	32229	-1.0
531	6348	1.0
531	717	1.0
531	2767	-1.0
531	17528	1.0
531	1240	-1.0
531	5849	-1.0
531	18138	-1.0
531	1244	-1.0
531	13023	1.0
531	1762	1.0
531	7908	-1.0
531	3815	-1.0
531	747	-1.0
531	1262	-1.0
531	5160	-1.0
531	13393	1.0
531	3829	-1.0
531	7415	-1.0
531	25848	-1.0
531	6908	-1.0
531	2361	-1.0
531	3541	-1.0
531	5888	-1.0
531	10497	-1.0
531	770	1.0
531	3851	-1.0
531	2317	1.0
531	789	-1.0
531	20248	-1.0
531	11033	-1.0
531	8475	-1.0
531	24965	-1.0
531	1313	-1.0
531	5922	1.0
531	5923	1.0
531	806	-1.0
531	4904	1.0
531	2695	-1.0
531	5424	-1.0
531	26453	1.0
531	313	-1.0
531	3295	1.0
531	2364	-1.0
531	28481	-1.0
531	32233	-1.0
531	2375	1.0
531	16139	-1.0
531	22242	1.0
531	11602	-1.0
531	5461	1.0
531	4951	1.0
531	32228	1.0
531	8542	-1.0
531	3423	-1.0
531	1377	-1.0
531	9218	-1.0
531	32230	-1.0
531	17766	-1.0
531	2921	1.0
531	32231	-1.0
531	11628	-1.0
531	2415	-1.0
531	25971	1.0
531	24341	-1.0
531	3049	-1.0
531	6008	-1.0
531	19322	-1.0
531	6011	-1.0
531	32124	-1.0
531	32234	-1.0
531	21397	-1.0
531	2944	1.0
531	6017	-1.0
531	32235	-1.0
531	7044	-1.0
531	5673	1.0
531	1926	-1.0
531	22006	-1.0
531	663	-1.0
531	1934	-1.0
531	2447	1.0
531	2965	1.0
531	14745	-1.0
531	6049	-1.0
531	930	1.0
531	2033	-1.0
531	2472	1.0
531	940	1.0
531	25330	-1.0
531	433	1.0
531	10164	-1.0
531	4533	-1.0
531	1463	-1.0
531	3000	-1.0
531	1468	-1.0
531	2208	-1.0
531	1988	1.0
531	453	1.0
531	20428	-1.0
531	3535	-1.0
531	15313	1.0
531	4562	-1.0
531	11221	1.0
531	32238	-1.0
531	986	-1.0
531	9691	-1.0
531	990	-1.0
531	32225	1.0
531	32226	1.0
531	32227	1.0
531	4580	-1.0
531	6117	1.0
531	2534	-1.0
531	5607	1.0
531	32232	-1.0
531	9393	1.0
531	2026	-1.0
531	32048	-1.0
531	32236	-1.0
531	32237	-1.0
531	15342	-1.0
531	32239	-1.0
531	32240	-1.0
531	497	1.0
531	32242	-1.0
531	32243	-1.0
531	11254	1.0
531	11256	-1.0
531	7165	-1.0
531	21345	-1.0
534	191	1.0
537	3968	1.0
537	7219	1.0
537	32244	1.0
537	32245	1.0
537	16150	1.0
537	32247	-1.0
537	2280	1.0
537	1417	1.0
537	32246	1.0
537	191	1.0
539	18688	-1.0
539	8193	1.0
539	32258	1.0
539	29227	1.0
539	32260	1.0
539	32261	1.0
539	32262	-1.0
539	32257	1.0
539	16393	1.0
539	530	1.0
539	531	1.0
539	2069	1.0
539	8982	1.0
539	18973	1.0
539	30299	1.0
539	3626	1.0
539	1323	1.0
539	4908	1.0
539	1582	1.0
539	5691	1.0
539	6469	1.0
539	838	1.0
539	336	1.0
539	4438	1.0
539	4951	1.0
539	228	1.0
539	10587	1.0
539	3678	1.0
539	8165	1.0
539	4204	1.0
539	112	1.0
539	9841	1.0
539	18546	-1.0
539	9235	1.0
539	4733	1.0
539	22913	-1.0
539	899	1.0
539	2695	1.0
539	4746	1.0
539	31883	1.0
539	25996	1.0
539	25997	1.0
539	10383	1.0
539	7314	1.0
539	7827	1.0
539	2452	1.0
539	661	1.0
539	9624	-1.0
539	411	1.0
539	12703	-1.0
539	9633	1.0
539	421	1.0
539	27818	-1.0
539	1707	1.0
539	8109	1.0
539	17839	1.0
539	32259	1.0
539	5299	-1.0
539	13187	1.0
539	10866	-1.0
539	2490	1.0
539	192	-1.0
539	32263	-1.0
539	31434	1.0
539	3531	1.0
539	25037	1.0
539	8143	1.0
539	22008	1.0
539	31698	1.0
539	1239	1.0
539	26075	1.0
539	2013	-1.0
539	3806	1.0
539	13284	-1.0
539	13285	1.0
539	5607	1.0
539	5096	1.0
539	10492	1.0
539	13037	1.0
539	32256	1.0
539	2813	1.0
539	8490	1.0
539	26869	1.0
539	31734	1.0
539	29943	1.0
539	32248	1.0
539	32249	1.0
539	32250	1.0
539	32251	1.0
539	32252	1.0
539	32253	1.0
539	32254	1.0
539	32255	1.0
540	4664	1.0
540	32264	1.0
540	3352	1.0
540	32265	1.0
540	32266	1.0
540	6510	1.0
541	3472	1.0
541	9009	-1.0
541	28211	1.0
541	8724	-1.0
541	3641	-1.0
541	2749	1.0
542	456	1.0
542	11372	1.0
542	32267	1.0
542	452	1.0
542	1374	1.0
544	29921	1.0
544	6499	-1.0
544	11657	-1.0
544	5128	-1.0
544	7129	1.0
544	29578	1.0
544	31227	1.0
544	32268	1.0
544	32269	1.0
544	32270	1.0
544	32271	1.0
545	1344	-1.0
545	16480	-1.0
545	770	1.0
545	35	1.0
545	3684	1.0
545	3942	1.0
545	636	1.0
545	25986	1.0
545	911	1.0
545	16475	1.0
545	3891	1.0
545	7827	1.0
545	885	1.0
545	1174	1.0
545	8440	1.0
545	10191	1.0
545	1052	1.0
545	2013	1.0
547	4032	-1.0
547	3777	-1.0
547	450	1.0
547	7747	1.0
547	260	1.0
547	649	1.0
547	25098	1.0
547	16398	1.0
547	3983	1.0
547	32272	1.0
547	17848	1.0
547	32274	1.0
547	662	1.0
547	25304	1.0
547	3417	1.0
547	18010	1.0
547	411	-1.0
547	1756	1.0
547	5341	1.0
547	12703	1.0
547	20856	1.0
547	13557	1.0
547	1700	1.0
547	32273	1.0
547	1707	1.0
547	4206	1.0
547	733	1.0
547	1329	1.0
547	5749	1.0
547	25847	1.0
547	8120	1.0
547	703	1.0
547	29821	1.0
547	20606	1.0
547	3455	1.0
549	450	1.0
549	651	1.0
549	262	1.0
549	9354	1.0
549	3531	1.0
549	28098	1.0
549	911	1.0
549	21560	1.0
549	3794	1.0
549	15315	1.0
549	2452	1.0
549	1239	1.0
549	1139	1.0
549	9765	1.0
549	5223	1.0
549	1322	1.0
549	11564	1.0
549	13037	1.0
549	32275	1.0
549	25266	1.0
549	13043	1.0
549	1269	1.0
549	8118	1.0
549	8440	1.0
549	2170	1.0
549	8490	1.0
549	23550	1.0
550	28416	1.0
550	30273	1.0
550	450	1.0
550	1156	1.0
550	5767	1.0
550	1544	1.0
550	11148	1.0
550	10251	1.0
550	3660	1.0
550	1602	1.0
550	4496	1.0
550	10258	1.0
550	1300	1.0
550	3221	1.0
550	2519	1.0
550	8472	1.0
550	9437	1.0
550	26015	1.0
550	5152	1.0
550	6241	-1.0
550	1635	-1.0
550	25829	1.0
550	8422	1.0
550	618	1.0
550	28620	1.0
550	25262	1.0
550	1332	1.0
550	183	1.0
550	32276	1.0
550	32277	1.0
550	3134	1.0
550	17983	-1.0
551	12417	-1.0
551	5571	-1.0
551	9622	-1.0
551	806	-1.0
551	4458	-1.0
551	2733	-1.0
551	17906	1.0
551	16051	1.0
551	9269	-1.0
551	1174	-1.0
551	32279	-1.0
551	32278	1.0
551	6845	-1.0
551	16510	-1.0
557	3264	1.0
557	2553	1.0
557	1349	1.0
557	15883	1.0
557	2572	1.0
557	14861	1.0
557	3619	1.0
557	14137	1.0
557	32280	1.0
557	6169	1.0
557	3824	1.0
557	20062	1.0
557	1377	1.0
557	2851	1.0
557	11812	1.0
557	2023	1.0
557	16368	1.0
557	9397	1.0
557	6265	1.0
557	14009	1.0
557	3614	1.0
557	191	1.0
558	3584	1.0
558	8451	1.0
558	5767	1.0
558	5773	1.0
558	8080	1.0
558	9363	-1.0
558	13205	1.0
558	32281	1.0
558	25114	1.0
558	32283	1.0
558	32284	1.0
558	32282	1.0
558	32286	1.0
558	32287	1.0
558	2720	1.0
558	3617	-1.0
558	9250	-1.0
558	22235	1.0
558	28836	1.0
558	32293	-1.0
558	553	1.0
558	4014	1.0
558	32285	1.0
558	16565	1.0
558	2870	1.0
558	32288	1.0
558	20280	1.0
558	569	1.0
558	191	1.0
558	576	1.0
558	4161	1.0
558	15555	-1.0
558	452	1.0
558	4047	1.0
558	32289	1.0
558	9546	1.0
558	1357	1.0
558	461	1.0
558	21840	1.0
558	32291	-1.0
558	3924	1.0
558	32292	-1.0
558	14927	-1.0
558	32290	1.0
558	8656	-1.0
558	3943	1.0
558	12392	1.0
558	636	1.0
558	21226	1.0
558	26087	1.0
558	368	1.0
558	8049	-1.0
558	8179	1.0
558	2166	1.0
558	13097	1.0
558	20601	1.0
558	30783	1.0
558	7292	1.0
558	1406	1.0
560	5716	1.0
560	4577	1.0
560	16064	1.0
560	1060	1.0
560	32294	1.0
560	32295	1.0
560	32296	1.0
560	5676	1.0
560	3932	1.0
560	749	1.0
560	4173	1.0
561	2452	1.0
561	32297	1.0
561	12964	1.0
561	32298	1.0
561	748	1.0
561	191	1.0
562	9153	-1.0
562	10818	1.0
562	32299	-1.0
562	9351	-1.0
562	2888	-1.0
562	32300	-1.0
562	10762	-1.0
562	10510	-1.0
562	6136	-1.0
562	531	-1.0
562	7615	-1.0
562	2013	-1.0
562	11808	-1.0
562	6569	-1.0
562	14471	-1.0
562	8108	-1.0
562	32301	-1.0
562	26099	-1.0
562	25588	-1.0
562	9016	-1.0
562	11643	-1.0
562	906	-1.0
562	10238	-1.0
562	191	1.0
563	2406	-1.0
563	1544	1.0
563	13577	1.0
563	8970	1.0
563	8207	1.0
563	9235	1.0
563	6167	1.0
563	16152	1.0
563	30748	1.0
563	31009	1.0
563	1060	1.0
563	2853	1.0
563	32305	1.0
563	19240	1.0
563	8490	1.0
563	17031	1.0
563	32309	1.0
563	32302	1.0
563	32303	1.0
563	32304	1.0
563	12081	1.0
563	32306	1.0
563	32307	1.0
563	308	1.0
563	1589	1.0
563	8758	1.0
563	6455	1.0
563	32312	-1.0
563	32308	1.0
563	5179	1.0
563	1343	1.0
563	1858	1.0
563	69	1.0
563	14150	1.0
563	6215	1.0
563	32310	1.0
563	81	1.0
563	85	1.0
563	4956	1.0
563	4965	1.0
563	1120	1.0
563	9569	1.0
563	31074	1.0
563	8292	1.0
563	4709	1.0
563	9062	1.0
563	32311	1.0
563	22378	1.0
563	26732	1.0
563	8302	1.0
563	112	1.0
563	1140	1.0
563	13688	1.0
563	17017	-1.0
563	10619	1.0
563	3455	1.0
563	9346	1.0
563	389	1.0
563	2695	-1.0
563	8332	-1.0
563	1602	1.0
563	17550	1.0
563	911	1.0
563	8472	-1.0
563	11666	1.0
563	11923	1.0
563	2452	1.0
563	4966	1.0
563	9882	1.0
563	19612	-1.0
563	24733	-1.0
563	8863	1.0
563	13988	-1.0
563	3014	1.0
563	1958	1.0
563	5191	1.0
563	7085	1.0
563	4016	-1.0
563	2490	1.0
563	2237	1.0
563	1726	1.0
563	5059	1.0
563	16582	-1.0
563	3271	1.0
563	1227	1.0
563	4557	1.0
563	19406	1.0
563	9168	1.0
563	2936	1.0
563	718	1.0
563	2007	1.0
563	10201	1.0
563	13019	1.0
563	5497	1.0
563	25666	1.0
563	10217	1.0
563	29221	1.0
563	1779	1.0
563	31732	1.0
563	4086	1.0
563	9470	1.0
563	2303	1.0
564	1344	1.0
564	18546	1.0
564	9220	1.0
564	22645	1.0
564	32313	1.0
564	8508	1.0
564	24077	1.0
564	3151	1.0
565	22529	1.0
565	2797	1.0
565	1649	1.0
565	9127	1.0
565	9101	1.0
565	3054	-1.0
565	14255	1.0
565	1105	1.0
565	2835	1.0
565	5076	1.0
565	149	1.0
565	32314	1.0
565	32315	-1.0
565	32316	-1.0
565	32317	-1.0
565	27614	1.0
565	191	1.0
566	18605	1.0
567	11272	1.0
567	11533	1.0
567	3666	1.0
567	8467	1.0
567	2714	1.0
567	922	1.0
567	15968	1.0
567	15969	1.0
567	15970	1.0
567	15971	1.0
567	15972	1.0
567	15973	1.0
567	15974	-1.0
567	103	1.0
567	2906	1.0
567	191	1.0
567	3054	-1.0
567	47	1.0
567	531	-1.0
567	629	1.0
567	3894	1.0
567	8120	1.0
567	59	-1.0
567	7167	1.0
569	191	1.0
571	1357	-1.0
571	3054	-1.0
571	8431	-1.0
572	3970	1.0
572	390	1.0
572	32321	1.0
572	22024	1.0
572	8585	-1.0
572	19340	-1.0
572	23949	1.0
572	4879	1.0
572	11665	1.0
572	530	1.0
572	787	1.0
572	660	1.0
572	15893	1.0
572	662	1.0
572	15895	1.0
572	921	-1.0
572	922	1.0
572	1052	1.0
572	7514	-1.0
572	4382	1.0
572	32325	-1.0
572	14403	1.0
572	17699	-1.0
572	14548	1.0
572	8997	-1.0
572	2929	-1.0
572	20008	1.0
572	8135	1.0
572	28332	1.0
572	3246	1.0
572	20328	1.0
572	31922	1.0
572	1334	1.0
572	183	1.0
572	14923	1.0
572	15162	1.0
572	6331	-1.0
572	32318	1.0
572	191	1.0
572	32320	1.0
572	16321	-1.0
572	32322	1.0
572	5579	1.0
572	32324	-1.0
572	1782	1.0
572	838	1.0
572	2503	1.0
572	32327	-1.0
572	1143	1.0
572	973	1.0
572	847	1.0
572	32323	-1.0
572	1364	1.0
572	8661	-1.0
572	4566	1.0
572	4056	1.0
572	6234	-1.0
572	6245	1.0
572	2280	1.0
572	9193	1.0
572	1515	1.0
572	112	1.0
572	5617	-1.0
572	3347	1.0
572	1654	1.0
572	6377	1.0
572	11640	1.0
572	12564	-1.0
572	29562	1.0
572	32319	1.0
572	32326	-1.0
574	19457	1.0
574	1803	1.0
574	6853	1.0
574	3622	1.0
574	6375	1.0
574	32328	1.0
574	32329	1.0
574	32330	1.0
574	4779	1.0
574	1964	1.0
574	530	1.0
574	1268	1.0
574	1589	1.0
574	17364	1.0
574	2917	1.0
575	1344	1.0
575	8833	1.0
575	35	1.0
575	3080	1.0
575	9193	1.0
575	1389	1.0
575	3214	1.0
575	911	1.0
575	5077	1.0
575	15863	1.0
575	29439	1.0
575	5884	1.0
575	191	1.0
576	256	1.0
576	1280	1.0
576	29956	1.0
576	32342	1.0
576	4609	1.0
576	777	1.0
576	22615	1.0
576	6156	1.0
576	10254	1.0
576	9487	1.0
576	5648	1.0
576	1240	1.0
576	2835	-1.0
576	277	1.0
576	2933	1.0
576	7194	1.0
576	539	1.0
576	32346	1.0
576	14111	1.0
576	31776	1.0
576	23984	1.0
576	32347	1.0
576	8997	1.0
576	9255	1.0
576	8490	1.0
576	3207	1.0
576	30642	1.0
576	558	1.0
576	2013	-1.0
576	17712	1.0
576	9780	1.0
576	32350	1.0
576	521	1.0
576	6200	1.0
576	10297	1.0
576	2112	1.0
576	32321	1.0
576	17547	1.0
576	19455	1.0
576	32344	1.0
576	1865	1.0
576	4938	1.0
576	311	1.0
576	32332	1.0
576	21267	1.0
576	2894	1.0
576	32335	1.0
576	32336	1.0
576	32337	1.0
576	338	1.0
576	32339	1.0
576	6484	1.0
576	8078	1.0
576	17238	1.0
576	22359	1.0
576	3924	1.0
576	32345	1.0
576	21850	1.0
576	4187	1.0
576	32348	1.0
576	24413	1.0
576	26259	1.0
576	32351	1.0
576	32352	1.0
576	32353	1.0
576	32354	1.0
576	32355	1.0
576	32356	1.0
576	32357	1.0
576	32358	1.0
576	32359	1.0
576	32360	1.0
576	32361	1.0
576	32362	1.0
576	32363	1.0
576	17260	1.0
576	32365	1.0
576	32366	1.0
576	32367	1.0
576	32368	1.0
576	32369	1.0
576	1650	1.0
576	9235	1.0
576	3444	1.0
576	629	1.0
576	17528	1.0
576	19143	1.0
576	703	1.0
576	4220	1.0
576	10005	1.0
576	13953	1.0
576	4738	1.0
576	387	1.0
576	16005	1.0
576	390	1.0
576	647	1.0
576	5256	1.0
576	32364	1.0
576	26829	1.0
576	907	1.0
576	3982	1.0
576	912	1.0
576	3217	1.0
576	14739	-1.0
576	2965	1.0
576	18586	1.0
576	26077	1.0
576	3488	1.0
576	24993	1.0
576	9123	-1.0
576	2057	1.0
576	32343	1.0
576	2900	1.0
576	7850	1.0
576	12971	1.0
576	18546	1.0
576	14787	1.0
576	1200	1.0
576	434	1.0
576	32371	1.0
576	2740	1.0
576	437	1.0
576	17335	-1.0
576	32372	1.0
576	21535	1.0
576	444	1.0
576	5888	1.0
576	191	1.0
576	29889	1.0
576	32331	1.0
576	9035	1.0
576	17351	1.0
576	32370	1.0
576	3531	1.0
576	10445	1.0
576	6094	1.0
576	461	1.0
576	32340	1.0
576	32334	1.0
576	18681	1.0
576	2008	-1.0
576	26074	1.0
576	4047	1.0
576	8925	1.0
576	32349	1.0
576	3296	1.0
576	3553	1.0
576	1766	1.0
576	19688	1.0
576	1514	1.0
576	32338	1.0
576	32341	1.0
576	5871	1.0
576	6384	1.0
576	1522	1.0
576	22771	1.0
576	9462	-1.0
576	10489	1.0
576	13818	1.0
576	10747	1.0
576	12029	1.0
576	32333	1.0
576	9557	1.0
577	32373	-1.0
578	1120	1.0
578	990	-1.0
578	191	1.0
580	450	1.0
580	18795	1.0
580	516	1.0
580	4168	1.0
580	5641	1.0
580	330	1.0
580	18391	1.0
580	3980	1.0
580	4493	1.0
580	2452	1.0
580	661	1.0
580	919	1.0
580	27800	1.0
580	16155	1.0
580	5983	1.0
580	5088	1.0
580	6882	1.0
580	15846	1.0
580	4521	1.0
580	277	1.0
580	3051	1.0
580	5576	1.0
580	1779	1.0
580	4468	1.0
580	9462	1.0
580	425	1.0
580	6388	1.0
580	191	1.0
580	3455	1.0
585	32376	1.0
585	32377	1.0
585	32378	1.0
585	32374	1.0
585	32375	1.0
588	32384	-1.0
588	32385	-1.0
588	29577	1.0
588	1923	-1.0
588	17733	-1.0
588	7177	1.0
588	13132	-1.0
588	7693	-1.0
588	12429	-1.0
588	8600	-1.0
588	2057	1.0
588	14935	-1.0
588	9816	-1.0
588	29273	-1.0
588	32383	-1.0
